,CL,NG,SI,PL,SB,HG,RR,LH,PA,HO,CUA,GC,CT,FC,KC,RS,C,S,W,O,UX
6-18,0.051738329972529605,0.06522570297396697,0,0,0.0946009707520328,0.05168994889328447,0.022794522073391648,0.07442489739653219,0,0.10139502880649329,0.07748746804689756,-0.14340780548832607,0.1307608336248978,0.09492915145577639,0.04552634782120548,0.19906028709832238,0.12647278386565255,0.12200103624365378,0.07197768937475077,0.039362605981691515,0.026520629160002904
6-19,0.05210194285879061,0.06509225849264684,0,0,0.0951187569617461,0.0517635814667507,0.024304555946488598,0.07265398523212152,0,0.10138549650869853,0.07670215221622745,-0.143376278088418,0.13082963587570595,0.0948317751838813,0.04550217704969134,0.1991804690836472,0.12628899873481128,0.12162017305604853,0.07208699807848273,0.04024546583187676,0.026522582206936745
6-20,0.052193891527901284,0.06483940093390869,0,0,0.09549019174632539,0.05168833777398268,0.024292097092046036,0.07111411432320071,0,0.10150688842789703,0.07491240532502044,-0.14326246223463385,0.13143046650195966,0.09464043835180605,0.045460855280677524,0.19925568396059742,0.1266208926343414,0.12080919603764281,0.07241971367796261,0.041050983292599395,0.0264887429007036
6-21,0.05237468715604838,0.0642335224886007,0,0,0.095282975961166,0.05164580510719028,0.02424688578930383,0.06993072416178804,0,0.10153628886341072,0.07383808071634877,-0.14309374691490886,0.13152009835134282,0.09435683032069639,0.045367773856649654,0.1987057723620025,0.1263598545063,0.12016752484837313,0.07244313227302142,0.04180118818840982,0.026444906827952072
6-22,0.05265735898828903,0.06403808175095263,0,0,0.09507285895822426,0.051625349242894636,0.024177531957632264,0.06914321137160723,0,0.10142177182279805,0.07413878607845904,-0.14303778130855735,0.1316104363426071,0.09462111457929645,0.04537299501747991,0.198578810473597,0.1266570035513017,0.11954692947940007,0.07242357617875307,0.04234250020567372,0.026335071450802845
6-23,0.05305552233873819,0.06393970691198818,0,0,0.09460999883209259,0.0516710142630173,0.02395719107252834,0.06898554188731505,0,0.10153320501014625,0.07440728458919453,-0.14302073585131467,0.13128839426875855,0.09511567562549197,0.04533703410733362,0.1981628269365577,0.12632807213053954,0.1186439772506934,0.07212651009931836,0.04261729623511905,0.02622717502542428
6-24,0.05318467170384588,0.06362421597288276,0,0,0.09484214069769478,0.05168625091795571,0.023989299315658803,0.06909260961605963,0,0.10162437137580638,0.07455558002950202,-0.14307946391119344,0.13150150959051082,0.09544110751633546,0.045325387257042986,0.19820777981725823,0.12632506505016794,0.11809024272385284,0.07200495965776034,0.04303574829194379,0.026050998725160646
6-25,0.05325603997205377,0.06337092574878089,0,0,0.0948545016969397,0.051718467345537734,0.024296389769898837,0.0693748215492709,0,0.10173908619019725,0.07449331333202158,-0.14315270312192482,0.131707969064759,0.0952542547443584,0.045391097822695695,0.19832742106281065,0.12601114135367675,0.11747833454004833,0.07180119052860678,0.04349825461008481,0.026028304268295072
7-1,0.0016064435244033648,0.06080711596088644,0.02724989492109967,0.09890009475919882,0.09194260720692943,0.05154993594636012,0.006065661672791905,0.08252408636993397,-0.0718395634900399,0.09557340869562249,0.09663166132006686,-0.14458730144968615,0.12033780275563097,0.09473822766711758,0.045609672622263744,0.17606290587688578,0.1195751809076086,0.11943454410320405,0.06823872832279286,0.03758559521185764,0.030182229945934797
7-2,0.036570735212024766,0.061129051776229015,0.027273648893829126,0.09885212904461373,0.09277187464127477,0.05159151788072077,0.006242213003678109,0.08146484624345941,-0.07184438087077741,0.09587772117258214,0.09458735626486314,-0.1445749898547292,0.12139334479743626,0.09489389624240954,0.045552164650801495,0.1765881448206316,0.12003261556559607,0.11956928558281624,0.0684118822289625,0.03750196027561281,0.03013534650612825
7-3,0.05260208887983102,0.06150503340869215,0.027307225935706874,0.09890952380600902,0.0929271387899907,0.05160063145359871,0.006479753241257619,0.08017977956886303,-0.07183141047843045,0.09644971214708277,0.0920582689251272,-0.1445082615698048,0.12197448482304457,0.09519513348672227,0.045448930248338515,0.17747678505339412,0.12104714766871345,0.12002669126532854,0.06860831856593011,0.037338718598672826,0.029856427488804082
7-4,0.05274235056498687,0.06190000150705055,0.02734467474821162,0.0989109060644695,0.09300679724019471,0.05162416109865792,0.005867562377421361,0.08040423579696199,-0.07166926382654931,0.09714310036784937,0.08782553631790299,-0.14448619192495712,0.1223928675539286,0.09561573591960329,0.04547098864249079,0.1794118293371364,0.12143409565969047,0.12008710501591757,0.06865738921074814,0.03704948446947398,0.02949394080504061
7-5,0.05280209460489288,0.062176262519444775,0.027379224189662963,0.09895017067458112,0.0933234541071902,0.05163766845977386,0.0038986590845419005,0.0796594045465353,-0.07170542316147832,0.09753848715243955,0.08397919974412814,-0.1444710167584092,0.12312226084791775,0.09545106565995738,0.045490314051243035,0.1800403078314024,0.12206368144675259,0.120076346453138,0.06860658271363086,0.036786088590542304,0.02916634750604497
7-6,0.052843550813658914,0.06252026668656412,0.027423243302091206,0.09894889217428925,0.09363638164561756,0.05165138158989459,-0.00010834156289831006,0.07904062432528616,-0.07173468394381874,0.09797820375907186,0.07984923068136635,-0.14442316744490713,0.12458990320752088,0.09510755788922513,0.045516219311263845,0.18209606052734284,0.12332368601607094,0.12009243948967789,0.06889734709409183,0.03651990023152057,0.028830187086456446
7-7,0.05293016648480706,0.06290490989516656,0.027450961902837256,0.09897636028773915,0.09387903669229365,0.05165057093607074,-0.0013261977075434649,0.07860301388818225,-0.07171234232603281,0.09849190246391726,0.07688377005074774,-0.1443488333915585,0.12578466089396062,0.09467009753620872,0.045514067547000714,0.18346211951460067,0.12408993178269284,0.11913578757324292,0.06933503893331638,0.03626577845386293,0.028566041513671675
7-8,0.05293330267329317,0.06315029793368347,0.027471916254039726,0.09898054412277266,0.09371093320266267,0.05160901214110609,-0.0019777610374546967,0.07767781844919182,-0.07165933173463476,0.09888355906865309,0.07404223067204946,-0.14427514181490617,0.12677355698478332,0.09474811912923349,0.04555012755997352,0.18540762190413293,0.12507900928615107,0.11900385575293919,0.06996258077049743,0.03613554462049106,0.028307538631537715
7-9,0.05291375365089123,0.06332417629118017,0.027486499696191328,0.09903476716944969,0.09363149682301794,0.05159155785915045,-0.003458379884180081,0.07748346095339825,-0.07162363762985177,0.09940741176915012,0.07250315139256155,-0.14421892543810644,0.12659629954031698,0.09519665553180556,0.045616808094096295,0.1872551900578898,0.12609095485430138,0.11981284801133753,0.07051328028316185,0.03614998237101186,0.02800475396308565
7-10,0.05293272739980712,0.06349185100322588,0.02749287777555702,0.09901849688470907,0.09367919112516516,0.051582821219753466,-0.003132142333084103,0.077462374666592,-0.07159398013824131,0.09975299028860586,0.07241292287869987,-0.14419189018788187,0.1261732724092015,0.09555266646581159,0.04568721376043963,0.18977505871707329,0.12634858453395761,0.12000103405941553,0.07081200965302041,0.03656498999392329,0.027829388786172384
7-11,0.05305459110105687,0.06359472000721142,0.027494630376631263,0.09900350848817036,0.09346606939542224,0.05153990097267651,-0.0013504827208367784,0.07748362834263345,-0.07156844546558164,0.09985206284003227,0.07259557570522372,-0.14403332996102425,0.1274495816048431,0.0958008423559502,0.045656509974036655,0.19198501648782845,0.12698551172107533,0.12139611499714281,0.07154035148982141,0.0364424439215351,0.02772220104367537
7-12,0.05292125852705435,0.063864894405604,0.02750064350575201,0.0989625398228538,0.09324818388273115,0.05151652336924772,0.0015430299976043984,0.07788712830501908,-0.07154922532300453,0.10023830826483297,0.07318871333666221,-0.14384996113469492,0.12803693438501063,0.09603607518814797,0.04560956462259676,0.19453920638710864,0.1275197082939176,0.12179197231332017,0.07207951260232266,0.03668420081497589,0.02754849070668512
7-13,0.052868469759993875,0.06412913337698273,0.027497632874509795,0.09895555322311884,0.09342808141928113,0.051510630349107724,0.00786063338535042,0.07784327837673669,-0.0715242613327421,0.1004066374560532,0.07440583175999976,-0.14377948534411542,0.12837913333506382,0.09650048549397205,0.04558853733085493,0.1955584308725554,0.1272684742860814,0.12253143457879345,0.07220066292533231,0.03692666214625704,0.02735610408246698
7-14,0.0527524654839161,0.06455920626501845,0.0274984726096579,0.09894534298459211,0.09348236920712073,0.05153100604837376,0.011624269171465132,0.07727842276076807,-0.07154003453087056,0.1006100538069552,0.07561875300254556,-0.1437149237830953,0.12873523989450641,0.096446624596354,0.04561026363597325,0.19674395076321813,0.12709265346980922,0.12287769122348025,0.07223344945486222,0.03734021132523167,0.027126805246206143
7-15,0.0524517825341645,0.06481203655416173,0,0.09892024035303747,0.09364746076654515,0.05154887845426061,0.01520911279027822,0.07719822566460623,0,0.10098141053379542,0.07736964238660536,-0.14362434547830755,0.12958011082078347,0.09603431943649245,0.04559827235560029,0.1978578341626024,0.1268051387775956,0.12293499537673068,0.07209742948704899,0.037812551662422485,0.026941146987674778
7-16,0.051970535177363726,0.06507873176359723,0,0.0989121244719766,0.09412811122708256,0.05156322383461078,0.019103204381067468,0.07675963087070199,0,0.10101949593817117,0.07792535674410159,-0.14353985427145421,0.13046344291954573,0.09544130950142894,0.045551312941888106,0.19870531366305336,0.12667341295629056,0.1226023424357911,0.07207349378650008,0.038442633899916485,0.02678620190086789
7-17,0.05191464452486465,0.06522670881889703,0,0,0.09449019431718365,0.05164608771540857,0.021406817355790912,0.07578063693105334,0,0.10121343219171383,0.0780324481732719,-0.14341205974112162,0.13115016826492626,0.0952831631677673,0.04552595381955851,0.19963319875392171,0.12673489186993733,0.12258138326319512,0.07215263481880102,0.03871447223360096,0.02659651931191639
7-18,0.052032252016198675,0.06526332818336027,0,0,0.09481808239657083,0.05171135745228265,0.02290637872988132,0.07407002055921212,0,0.10141940160359689,0.07744380131485591,-0.14336912941835336,0.13091703553934514,0.09512800819431164,0.04548366927830224,0.1994103849377683,0.1267220578940166,0.1219458715547549,0.07212716657419747,0.03982094232118501,0.026502964346623765
7-19,0.052331299676085415,0.06506234164021121,0,0,0.0954731939086799,0.05169390877570731,0.02422712414907758,0.0727298628984162,0,0.10142433004744626,0.07667911644148669,-0.14334270810228308,0.13116064970958158,0.09501307420163783,0.045476860058263124,0.19922399685131598,0.12665725353411353,0.12152352890912445,0.07230889530063844,0.04057372335754533,0.02648784662827543
7-20,0.052406771693148495,0.06469012381769193,0,0,0.09538334404109126,0.051658662788060354,0.02412212637967143,0.07118565935491793,0,0.10154555548106771,0.07493148506418536,-0.14321359404799106,0.13142700595691664,0.0944690051361192,0.04544256535301916,0.1989546139475804,0.12647457599861045,0.12050428016479695,0.07242189384252468,0.04139248184752848,0.026454235753665484
7-21,0.05252484266022242,0.06411062461071397,0,0,0.09521051837834345,0.051620021720352946,0.02418818328528394,0.07006712941168843,0,0.10161425748873662,0.07402685077263434,-0.14306384534388544,0.13180315814696336,0.09459399335622823,0.045409498436938124,0.19888204356468014,0.1266429129643141,0.11990191764764019,0.07243757334348125,0.04198168088492782,0.026370467691764123
7-22,0.05277726619715159,0.06394536868160018,0,0,0.09506072164877805,0.05166691792305948,0.024123582381336026,0.06957581913837892,0,0.10147664095828397,0.07429617847647636,-0.14307678536119417,0.13162276604781986,0.09501079320791588,0.04536549823844662,0.19858820987658332,0.12648012396056052,0.11921107393332746,0.07218954022684873,0.04255741816100204,0.02626876022779222
7-23,0.05310154243973812,0.06384068693241368,0,0,0.09503762700105406,0.05174884062313496,0.024072478317600187,0.06948667309283894,0,0.10156582571501227,0.07456700248891744,-0.1430812206549829,0.13176958017598217,0.09560225273763726,0.04535762490530902,0.19892287048127844,0.12644796951425055,0.11845373844610889,0.07206413801772714,0.04289604284942383,0.02604671469461162
7-24,0.053224642043741624,0.0635746807317948,0,0,0.09507451808843181,0.05173528205272652,0.0242123462448706,0.06957278083847677,0,0.10165843949459119,0.07455290752303334,-0.14312730691793293,0.13179341791161994,0.09534079974463489,0.04536292832013144,0.1988169611227565,0.1263234043287307,0.11793122088741158,0.07197789838252071,0.043423890668591314,0.02609362184860182
7-25,0.0532732529280486,0.06341478661505363,0,0,0.09507808846861276,0.05177653258843822,0.024608391501405178,0.06947632727990886,0,0.10173359553048522,0.07445495997277309,-0.143196491928521,0.13199962830259585,0.09512065509485486,0.04544270261420367,0.1991214897883643,0.12580850858422782,0.11752667453939498,0.07186558115275231,0.04416306546524786,0.026051419619764385
8-1,0.008866330109982884,0.0610373082799871,0.027269706060567486,0.09887504767164276,0.092345583749927,0.051569030594070045,0.006343574263729932,0.08289719506479395,-0.07183015963300916,0.09593125237249582,0.09696560564902247,-0.144574347320071,0.12146565194091796,0.09520085433215164,0.04558093847045722,0.17663735647884185,0.11979207535218822,0.11971871966662534,0.06833404640376388,0.03756872765165293,0.03011756949183525
8-2,0.04066717120558012,0.061408546258128,0.027294557796457675,0.09889483726284444,0.09280851390221674,0.05159690602035203,0.006239416899258667,0.08217365336123066,-0.07181421762355276,0.09620162473722016,0.09341133930430023,-0.14454686798015437,0.12199945735546938,0.09519795653392589,0.04552120524710404,0.17710485558702715,0.12064610762405163,0.11985727982203148,0.06854545736620768,0.037402817391027736,0.029966466946769046
8-3,0.05270360684763737,0.06183041105320903,0.027326621335559177,0.09891915566137228,0.09318093296215949,0.05160813756582226,0.005693783864334779,0.08114514890951494,-0.07180428720436945,0.09684800655070004,0.09109216369263748,-0.1445001305908584,0.12231628303545795,0.09553230246845094,0.045485271796358126,0.1788034801756548,0.12135606015793425,0.11994122544456742,0.06858196339222085,0.037162732751069155,0.029641784060046788
8-4,0.052755445001031846,0.06214133503475558,0.027363333787653335,0.09893067940131575,0.0933162698286457,0.05161766888649106,0.004496285419377818,0.08072456674361514,-0.07167838801198842,0.09739051061164239,0.08658256591808125,-0.14448008591093006,0.12290853261155625,0.09578383062314193,0.04549372919037377,0.17996648006991672,0.12192975018825648,0.12011216206969054,0.06865679622848093,0.03691363603613645,0.02931619251238451
8-5,0.0528399301703679,0.06237808783931453,0.027394812034492365,0.09895227639295398,0.09340261753305715,0.05165462627341751,0.001021012882010746,0.08027916078793586,-0.07171797467670378,0.09778480574296435,0.08288195553622117,-0.14442946883597269,0.12417213065526035,0.09529638979392943,0.045516341253978215,0.1820712025680889,0.12295244751986663,0.12012433576594624,0.06887169468978506,0.03671516636504187,0.028997382569437475
8-6,0.05287839077964744,0.06268781986641603,0.027432340529084616,0.0989599213408101,0.09393798777015626,0.05164386040741434,-0.0007643234994269096,0.07956154448311631,-0.07172476663877575,0.09823411795897204,0.0796403025721302,-0.14439916139580272,0.1249435036672366,0.09517498241212069,0.045541380805689216,0.18371545957790364,0.1240131846985342,0.11994630491839389,0.06933221807987901,0.036494255278728134,0.028716365219214456
8-7,0.05294571632437609,0.06300356319027041,0.027456308213016947,0.09898110211833125,0.0939719849305386,0.05162947945961381,-0.0014202252673768969,0.07907798999776008,-0.07171530072133811,0.09871844842034329,0.0766838778021006,-0.14429628118922033,0.126417049815712,0.09494592546127012,0.04553610409583327,0.18531527484677154,0.12464395402421251,0.11946842780809494,0.06989086595926804,0.03628299605822494,0.02845184685217107
8-8,0.05290945103571824,0.06322497992629031,0.0274766730366044,0.09899185481096201,0.09382331724489291,0.051603468698456556,-0.0020482407887529156,0.07807668255211819,-0.07163745039125487,0.09918929911750365,0.07472009614702221,-0.1442524674363133,0.12714361905920413,0.09542103760981199,0.04558769414706574,0.18720353305993098,0.12549507470376575,0.12000172435217424,0.07033193735618004,0.036321193282552955,0.028215895857389664
8-9,0.052941971635560886,0.06349370475045844,0.02748638701425639,0.09903963591825081,0.0936288400432503,0.051588342325957284,-0.002095173251340575,0.07809536534106691,-0.07159486059888821,0.099509794069484,0.07336110520327917,-0.14421277642899522,0.12649065636571658,0.09563634094726767,0.045637318840880736,0.18879493199067093,0.12619114335648765,0.120277984309608,0.07069441893485309,0.03660780042863734,0.0279367552634139
8-10,0.0531146540112516,0.06364030189039825,0.02749061879800237,0.09899980790195313,0.09370983120493293,0.051555186725684814,-0.0013603269505209907,0.07832702587849226,-0.07157411110198364,0.09977871328570208,0.07344281289505877,-0.14408714615964333,0.1274080959914767,0.0959294308338361,0.04566495944553214,0.19160825505895368,0.12659375668689501,0.12083436842017851,0.07112041737279294,0.03634724387146128,0.027759351983878657
8-11,0.05294682912534061,0.06383358838011038,0.027499884779076965,0.09897510148298945,0.09343242291830986,0.05152152741223535,0.0004564024723402946,0.07802889838447258,-0.07157192148782973,0.10006024739511436,0.07335326299395727,-0.14392440556105285,0.12821966360844575,0.09602312637612935,0.04561442577404089,0.19320302897261585,0.12729414137252598,0.12173922800819256,0.07165907909293733,0.0365606932229234,0.027602134059438576
8-12,0.05293683341623677,0.06408817973899311,0.027498439644437093,0.0989570336099192,0.09353236917261716,0.05154307015544613,0.0040706970603361595,0.07829461639322595,-0.0715588649689654,0.10028599094584893,0.07415558556648695,-0.14382690497537876,0.1284516930752794,0.09625132656224641,0.04560089387142235,0.1951080529842034,0.12743292035509254,0.12211748349488458,0.07201243768216097,0.03681450921200997,0.027399574806247683
8-13,0.05283849375281656,0.06447712762099801,0.027498206429393254,0.09895750099944099,0.09377787590831436,0.05153788575758255,0.009615227762622679,0.07820075619053066,-0.07155474833410108,0.10053045821933405,0.07541962515954058,-0.1437822660472017,0.12880860536114486,0.09639746787777646,0.04562257540825425,0.19628884416792133,0.127251953311834,0.12276266125630186,0.07219837110039788,0.03717143818825196,0.02721279455022893
8-14,0.05261282985453823,0.06468151846839486,0,0.09893369294007585,0.09376536853032094,0.05154042713203499,0.013041540211463486,0.07762983993706972,0,0.10089209264355335,0.0766549803724621,-0.14366432556436207,0.12930072196220957,0.09620179753495682,0.04560987874860788,0.19741309735979265,0.12699417803877633,0.12288264976626323,0.07227919425656651,0.03762236035545629,0.027022228459840845
8-15,0.052193123500115964,0.06495143911846743,0,0.09893214988515979,0.09414303631530237,0.05156361756966036,0.016377024754444424,0.07716719774655736,0,0.1010696549452445,0.07788208579648842,-0.1436147146687752,0.13021534059981144,0.09586245892788711,0.04559031136105774,0.19837425061178882,0.1268638124295618,0.12296913705942283,0.07215763505749379,0.038339303108737274,0.02686077301124225
8-16,0.05206618558434984,0.06522135493058132,0,0,0.0943940057984034,0.05163630345893624,0.019739533632944867,0.07646926632440812,0,0.10110397432518117,0.07820480506708312,-0.1435138297257288,0.1309273539477378,0.0956094712805989,0.04555861741888411,0.19929610990702853,0.1267485252718348,0.12256914416886329,0.07211257944651098,0.038870300404077275,0.026676589506704047
8-17,0.05216358259370586,0.06528102771027387,0,0,0.09469559527919233,0.051670873742985235,0.021668889405977818,0.07533889496804926,0,0.10126443533949213,0.07803916418328699,-0.14338055813948988,0.13125476070471553,0.09542006312098106,0.045489109366766124,0.1998763922996664,0.1269227489886789,0.1225003870052808,0.07226338601328888,0.03919831034494572,0.02656708065674922
8-18,0.05225312960375308,0.06523405042423257,0,0,0.09516743047254668,0.05165748850952971,0.023003339000715183,0.07400747030576234,0,0.10145672763656909,0.07741788642306065,-0.14334369802685323,0.13120834645794202,0.0952572741251932,0.045464282057947676,0.19942658339323355,0.12699413212139665,0.12187515163764508,0.07231788696212753,0.04016318001384347,0.026471318618254594
8-19,0.05249658048365174,0.06492541076298831,0,0,0.09538785835640447,0.05166771521102782,0.024085054642182198,0.07262680461141098,0,0.10147556553954765,0.07652572757429878,-0.1432925600960595,0.13120380962577552,0.09482364944800184,0.045459326076890995,0.19897175539079978,0.12652557095373915,0.12123091747661471,0.0723255291701649,0.04092911673960522,0.0264555780005137
8-20,0.05253681197504485,0.06454435715121551,0,0,0.09531181823328241,0.051634773356185056,0.024084313501638983,0.07117632991106672,0,0.10161520301758986,0.07498355643601906,-0.14317457552185217,0.13169832211034363,0.09466892452387964,0.045470265032050546,0.19908223370072556,0.12670919963714433,0.12024745195015368,0.07242059852054235,0.041600673551922096,0.026386164984371907
8-21,0.05266601761818281,0.06402900265835325,0,0,0.09518735822308809,0.05165732294306406,0.024137437933590813,0.07035615385568468,0,0.10163886586580716,0.07421626426862495,-0.14309611765631552,0.1318027805378907,0.09494793581036008,0.04539857212620842,0.1988583785157805,0.12649067898361915,0.11957948716373688,0.07223172592368904,0.042214127491086745,0.02630587364185894
8-22,0.052868819430164866,0.06386226777485073,0,0,0.09538531695331834,0.051735832449184053,0.02420241916851253,0.06996059504039137,0,0.10151174521661525,0.07448948974543333,-0.143123394025495,0.1320042340881771,0.0954594074092962,0.045380020201273574,0.19921229776186564,0.12656678576843966,0.11898514538671175,0.07212815419962944,0.042810062505775535,0.026102378926661268
8-23,0.05315228253644381,0.06377411696305238,0,0,0.09521866063212606,0.051784311011622154,0.02425611828481016,0.06987510094547046,0,0.10160259744545848,0.07460279040889922,-0.14312288957311403,0.1319927016944875,0.09550227048181037,0.04538667653825557,0.19937798404463875,0.12643172203429365,0.1182874328115378,0.07203375105063879,0.04325460223693064,0.026082938850728345
8-24,0.05324479871946814,0.06358415871797468,0,0,0.09524251202754232,0.05178437152969169,0.024494550081878213,0.06965006053621028,0,0.10166697495397413,0.07454233535952456,-0.14316892672769368,0.13204145142224374,0.09521951684830805,0.04541159195175247,0.19946033470037053,0.12610713949109525,0.11792896869578047,0.07201345681228771,0.04401643312031249,0.026103466151767205
8-25,0.05330489888765457,0.0634353738938642,0,0,0.09527529730543498,0.05180856805696994,0.024962213490864263,0.06970221001111837,0,0.10172516134865639,0.07436981062137178,-0.1432148364035178,0.13212436727358295,0.0945494942806451,0.045455414290828215,0.19968221063536865,0.126287058522612,0.11745914598484718,0.07191718277573776,0.04469743491596562,0.02611333753101029
9-1,0.015968178380631713,0.06129751538827911,0.027288726922135072,0.09891070820821499,0.09243305964610782,0.05157716581949123,0.006326880861062061,0.08343363866712143,-0.07180598123946241,0.0962233643687497,0.0957388452938287,-0.14454980520978547,0.12200463319146727,0.0954791776514208,0.04555072655539303,0.1771120678303142,0.12036776034455911,0.11996517001445649,0.06846450362457435,0.03747470768681984,0.029969856276620785
9-2,0.043333392233781916,0.06170833083538772,0.02731321004770392,0.09890526083343523,0.09305379918284451,0.05160459483229365,0.0055640075447584815,0.08290318073181319,-0.07179290685643859,0.09658953823084752,0.09248551386455037,-0.14453549528381165,0.12231150435402743,0.09552914969230726,0.045545977291279884,0.17834234262796972,0.12096880781211385,0.11980686031597637,0.06853122605299623,0.03724144000082568,0.029767359234432106
9-3,0.05272039101632857,0.062054057353595385,0.027345204924111688,0.09893605674579148,0.09344481798122764,0.05160453604820385,0.00449174844441057,0.08139338818127828,-0.07179792758511501,0.09710691587024096,0.08961845292908478,-0.1444932849096914,0.12279581392335563,0.09571919052488652,0.04550416681834258,0.17938374658450276,0.1218078226605793,0.11998683824808666,0.06859234280749277,0.03703240413800554,0.02947012987180161
9-4,0.05279518389269703,0.062327437160591415,0.027378952265505387,0.09893494564363346,0.09339317883403697,0.05163522836084649,0.0018626872467310594,0.08123008437199296,-0.0716927094789132,0.09763147321727977,0.0853214098664245,-0.14444228212219745,0.123883395394392,0.09562752778558448,0.04551673551437954,0.18181449616209733,0.1227368795325086,0.12015711576404246,0.06889040676383326,0.0368410209036928,0.02915150690064419
9-5,0.05287351599924391,0.06254517993482178,0.027406043325958897,0.09896191771865506,0.09369877834106391,0.05164777989819525,0.00031715858795125485,0.08066940431039357,-0.07171125097124817,0.09804154645338581,0.08238117722419885,-0.14440754114373552,0.12456170072290047,0.09534987047397588,0.045538876377446226,0.18356123627608867,0.12360798143411615,0.11999646859074217,0.06926401185027782,0.03667653612001706,0.028880089927487647
9-6,0.052899406317347374,0.06280232978740218,0.027439151121924736,0.09896614083617167,0.09401580952663571,0.05162604717121132,-0.0009218625311492813,0.07993190743905898,-0.07172612170232023,0.0984684577316622,0.0791685125052111,-0.14434700906547537,0.12562482930995222,0.0953834471475136,0.04555820712061523,0.18538987188491307,0.1245186689954656,0.1201584719654947,0.06983057003675296,0.036490456353624696,0.028600293868029817
9-7,0.052925517156771636,0.06308845635239256,0.02746226807341595,0.09899126780972813,0.09404456204471612,0.05162242053137365,-0.0015615759148115017,0.07932621724657879,-0.07168971850467834,0.09900981433891255,0.07704612341021419,-0.14427394266039106,0.12682792176628496,0.09553822699126954,0.04557120811824453,0.18698024565495533,0.12506431957384276,0.12031714836981357,0.07023093626570676,0.03643568110255902,0.028355980199669582
9-8,0.052940317352316364,0.06338872607904368,0.027477661514009637,0.09900110699723981,0.09380240595858366,0.051599436876352024,-0.0010086637390101664,0.07859254913341505,-0.07161043912672205,0.09930534401811887,0.07528956986377161,-0.14424345110206827,0.12702878704485707,0.09580259441541612,0.04560925285115008,0.18863709353722727,0.12565319478854625,0.12040427270011446,0.07051551190013726,0.03671292356236421,0.028135215458862647
9-9,0.053113710435384674,0.06362815432484528,0.027485099026150185,0.09902082704193406,0.09366295109805517,0.051563310022814765,-0.0006395913328960005,0.07883022126097725,-0.07157724391912233,0.0995608135587038,0.07421603135655727,-0.1441175223877694,0.1275775427923266,0.09597572135734478,0.04562321988304463,0.19057237774177058,0.12643025334200153,0.12099986956333789,0.07098433026061096,0.03641130366903603,0.02786314709428736
9-10,0.053024537734200246,0.06385064697559992,0.02749573171691155,0.09897512874208737,0.09365647873503632,0.0515372786771659,0.00022919885029392114,0.07874748033290278,-0.07157666591144494,0.09997253054692935,0.07405208963525625,-0.14398450459610498,0.1281164432506444,0.0961266344699058,0.04562673934865378,0.19277836670144594,0.12691265425444329,0.121210331843412,0.07127316129428518,0.03646328744354874,0.027648622905809925
9-11,0.05296058168342316,0.06403952530993215,0.027498008991197493,0.09896896579999778,0.09367039849777005,0.051544698042606744,0.002796533117215365,0.07839332787201342,-0.07157805966535612,0.10012316783678607,0.07421822558032104,-0.14389583943505405,0.12858289497979308,0.09623162366317235,0.04560633648464659,0.19388754247453416,0.12724432745282457,0.12204534247278989,0.07164845066747846,0.03669085916627946,0.027464556821975294
9-12,0.05290782812640222,0.0644067109502281,0.02749885714061484,0.09895878250634314,0.0938379170978165,0.05156387897077537,0.006005587033056893,0.07858377080688193,-0.07158226694569061,0.10041027867504244,0.07510569339169215,-0.143824402231793,0.12884324363497704,0.09619977729683596,0.04562999869220614,0.19582680438235195,0.12740122143473362,0.12237685378783891,0.07203257457531725,0.03704487433706499,0.027266738288833525
9-13,0.0527229940332792,0.06459991875339205,0,0.09894601332149704,0.09400302005738503,0.05154571369978954,0.011072258955159847,0.07844146966965684,0,0.1007915940232581,0.07639552892417378,-0.14373050416552197,0.12932320054518145,0.09619429339963158,0.045621100733948455,0.19694762543493888,0.12714767957856696,0.12279192570582123,0.07224372891228727,0.0374413541334776,0.027108203052453837
9-14,0.05239399780422049,0.06482815497777841,0,0.0989430145245949,0.09419619834932867,0.05155477300543779,0.01430149083651896,0.07758707871607601,0,0.1009833857116461,0.07724959344224448,-0.14365277928839973,0.12990584365691657,0.09603941694900223,0.04560179945337988,0.19792768328001017,0.12702648512950168,0.12293370750605274,0.07231354053234386,0.03811257480339272,0.026938152004077467
9-15,0.05224402887999054,0.06510692369228313,0,0,0.09438016886051337,0.05162889813921478,0.017224502999291947,0.07690234905188109,0,0.10114397014658684,0.07821877468731221,-0.1435849868517569,0.13067610808328453,0.09597232180914428,0.04559299479180583,0.19894399622515538,0.1269103534505164,0.1229201121926952,0.07218360029380608,0.03873271565569138,0.0267503336749951
9-16,0.05225965919832701,0.065287912811739,0,0,0.09458891358664077,0.051659896026815935,0.02014593715125596,0.07603307210483201,0,0.1011667809814052,0.07828011798648687,-0.1434767738730836,0.13107306593281948,0.09570256881566704,0.04552266036462498,0.19955681958879334,0.12691476852070452,0.12252941584438413,0.07221618345727378,0.03928659450395253,0.026637474020743023
9-17,0.05235816807836973,0.06526946637368548,0,0,0.09502304929616533,0.051628008172655414,0.02188391850255885,0.07518249089626004,0,0.10132076681705877,0.07802625017666953,-0.14335917775739962,0.13149082167716653,0.09550985948717376,0.04547164667506159,0.19984412556504608,0.12714438785875828,0.12241551826024362,0.0724194695947764,0.039574195812480104,0.026528264222711012
